2021-09-07 12:56:20.029 [main] INFO  com.xingHe.web.WebApplicatoin - Starting WebApplicatoin v2.2.5.RELEASE on DESKTOP-95SPIBH with PID 6832 (C:\Users\elane\Desktop\xh\xingHe\xingHe-web\target\xingHe-web-2.2.5.RELEASE.jar started by elane in C:\Users\elane\Desktop\xh\xingHe\xingHe-web\target)
2021-09-07 14:58:55.111 [http-nio-6001-exec-6] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - url:GET
2021-09-07 14:58:55.115 [http-nio-6001-exec-6] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - Ip:http://localhost:6001/news/getList
2021-09-07 14:58:55.116 [http-nio-6001-exec-6] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - 参数：cookie=bearer;eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbk5hbWUiOiLliJjlu7rlrociLCJ1c2VySWQiOiIxIiwiaXNzIjoicmVzdGFwaXVzZXIiLCJhdWQiOiLliJjlu7rlrociLCJleHAiOjE2MzExNzA3MzQsIm5iZiI6MTYzMDk5NzkzNH0.N50ZVdEZ8fHPck8rQhBhjWsvT9WhMd51SSHFpyMByDs&page=1&limit=10&titleName=
2021-09-07 14:58:55.119 [http-nio-6001-exec-6] INFO  com.xingHe.web.controller.NewsInfoController - getProperty:C:\Users\elane\Desktop\xh\xingHe\xingHe-web\target
2021-09-07 14:58:55.121 [http-nio-6001-exec-6] INFO  com.xingHe.web.controller.NewsInfoController - NewsInfoController.class.getResource:file:/C:/Users/elane/Desktop/xh/xingHe/xingHe-web/target/xingHe-web-2.2.5.RELEASE.jar!/BOOT-INF/classes!/com/xingHe/web/controller/
2021-09-07 14:58:55.122 [http-nio-6001-exec-6] INFO  com.xingHe.web.controller.NewsInfoController - NewsInfoController.class.getResource("/"):file:/C:/Users/elane/Desktop/xh/xingHe/xingHe-web/target/xingHe-web-2.2.5.RELEASE.jar!/BOOT-INF/classes!/
2021-09-07 14:58:55.141 [http-nio-6001-exec-6] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - doBefore：LayuiTable(code=0, msg=null, count=2, data=[ListNewsVo(id=12df5ed3e3f34eb99d6b53a5f087888d, title=新品即将发布，敬请期待, tilteImage=null, newsType=null, content=<p>新品即将发布，敬请期待</p>, descripe=新品即将发布，敬请期待, showSeq=null, creator=刘建宇, createdby=null, createdTime=null, updatedby=null, updatedTime=2021-09-07 13:08:09, status=false), ListNewsVo(id=aaf5ca888edd41caad07c03aff592ba8, title=星河易寿官网上线啦, tilteImage=null, newsType=null, content=<p>热烈庆祝——星河易寿官网上线，请大家多多关注</p>, descripe=热烈庆祝——星河易寿官网上线, showSeq=null, creator=刘建宇, createdby=null, createdTime=null, updatedby=null, updatedTime=2021-09-07 13:07:24, status=false)])
2021-09-07 14:58:56.141 [http-nio-6001-exec-8] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - url:http://localhost:6001/news/getList
2021-09-07 14:58:56.143 [http-nio-6001-exec-8] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - url:GET
2021-09-07 14:58:56.144 [http-nio-6001-exec-8] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - Ip:http://localhost:6001/news/getList
2021-09-07 14:58:56.146 [http-nio-6001-exec-8] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - 参数：cookie=bearer;eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbk5hbWUiOiLliJjlu7rlrociLCJ1c2VySWQiOiIxIiwiaXNzIjoicmVzdGFwaXVzZXIiLCJhdWQiOiLliJjlu7rlrociLCJleHAiOjE2MzExNzA3MzQsIm5iZiI6MTYzMDk5NzkzNH0.N50ZVdEZ8fHPck8rQhBhjWsvT9WhMd51SSHFpyMByDs&page=1&limit=10&titleName=
2021-09-07 14:58:56.148 [http-nio-6001-exec-8] INFO  com.xingHe.web.controller.NewsInfoController - getProperty:C:\Users\elane\Desktop\xh\xingHe\xingHe-web\target
2021-09-07 14:58:56.149 [http-nio-6001-exec-8] INFO  com.xingHe.web.controller.NewsInfoController - NewsInfoController.class.getResource:file:/C:/Users/elane/Desktop/xh/xingHe/xingHe-web/target/xingHe-web-2.2.5.RELEASE.jar!/BOOT-INF/classes!/com/xingHe/web/controller/
2021-09-07 14:58:56.150 [http-nio-6001-exec-8] INFO  com.xingHe.web.controller.NewsInfoController - NewsInfoController.class.getResource("/"):file:/C:/Users/elane/Desktop/xh/xingHe/xingHe-web/target/xingHe-web-2.2.5.RELEASE.jar!/BOOT-INF/classes!/
2021-09-07 14:58:56.159 [http-nio-6001-exec-8] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - doBefore：LayuiTable(code=0, msg=null, count=2, data=[ListNewsVo(id=12df5ed3e3f34eb99d6b53a5f087888d, title=新品即将发布，敬请期待, tilteImage=null, newsType=null, content=<p>新品即将发布，敬请期待</p>, descripe=新品即将发布，敬请期待, showSeq=null, creator=刘建宇, createdby=null, createdTime=null, updatedby=null, updatedTime=2021-09-07 13:08:09, status=false), ListNewsVo(id=aaf5ca888edd41caad07c03aff592ba8, title=星河易寿官网上线啦, tilteImage=null, newsType=null, content=<p>热烈庆祝——星河易寿官网上线，请大家多多关注</p>, descripe=热烈庆祝——星河易寿官网上线, showSeq=null, creator=刘建宇, createdby=null, createdTime=null, updatedby=null, updatedTime=2021-09-07 13:07:24, status=false)])
2021-09-07 15:17:05.925 [http-nio-6001-exec-2] INFO  com.xingHe.web.controller.DepartmentController - DepartmentController:getAllDepartmentSelect
2021-09-07 15:17:09.653 [http-nio-6001-exec-7] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - url:http://localhost:6001/news/getList
2021-09-07 15:17:09.654 [http-nio-6001-exec-7] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - url:GET
2021-09-07 15:17:09.654 [http-nio-6001-exec-7] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - Ip:http://localhost:6001/news/getList
2021-09-07 15:17:09.655 [http-nio-6001-exec-7] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - 参数：cookie=bearer;eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJsb2dpbk5hbWUiOiLliJjlu7rlrociLCJ1c2VySWQiOiIxIiwiaXNzIjoicmVzdGFwaXVzZXIiLCJhdWQiOiLliJjlu7rlrociLCJleHAiOjE2MzExNzA3MzQsIm5iZiI6MTYzMDk5NzkzNH0.N50ZVdEZ8fHPck8rQhBhjWsvT9WhMd51SSHFpyMByDs&page=1&limit=10&titleName=
2021-09-07 15:17:09.655 [http-nio-6001-exec-7] INFO  com.xingHe.web.controller.NewsInfoController - getProperty:C:\Users\elane\Desktop\xh\xingHe\xingHe-web\target
2021-09-07 15:17:09.656 [http-nio-6001-exec-7] INFO  com.xingHe.web.controller.NewsInfoController - NewsInfoController.class.getResource:file:/C:/Users/elane/Desktop/xh/xingHe/xingHe-web/target/xingHe-web-2.2.5.RELEASE.jar!/BOOT-INF/classes!/com/xingHe/web/controller/
2021-09-07 15:17:09.656 [http-nio-6001-exec-7] INFO  com.xingHe.web.controller.NewsInfoController - NewsInfoController.class.getResource("/"):file:/C:/Users/elane/Desktop/xh/xingHe/xingHe-web/target/xingHe-web-2.2.5.RELEASE.jar!/BOOT-INF/classes!/
2021-09-07 15:17:09.669 [http-nio-6001-exec-7] INFO  com.xingHe.web.handelRequest.AspectRecordInfo - doBefore：LayuiTable(code=0, msg=null, count=2, data=[ListNewsVo(id=12df5ed3e3f34eb99d6b53a5f087888d, title=新品即将发布，敬请期待, tilteImage=null, newsType=null, content=<p>新品即将发布，敬请期待</p>, descripe=新品即将发布，敬请期待, showSeq=null, creator=刘建宇, createdby=null, createdTime=null, updatedby=null, updatedTime=2021-09-07 13:08:09, status=false), ListNewsVo(id=aaf5ca888edd41caad07c03aff592ba8, title=星河易寿官网上线啦, tilteImage=null, newsType=null, content=<p>热烈庆祝——星河易寿官网上线，请大家多多关注</p>, descripe=热烈庆祝——星河易寿官网上线, showSeq=null, creator=刘建宇, createdby=null, createdTime=null, updatedby=null, updatedTime=2021-09-07 13:07:24, status=false)])
